Gender,Age,Category,Date,Month,Rate
Male,Under25years,Jobseekers benefit claims,2000,,3563
Male,Under25years,Other registrants,2000,,30
Male,25yearsandover,All classes,2000,,69314
Male,25yearsandover,Jobseekers allowance applications,2000,,47104
Male,25yearsandover,Jobseekers benefit claims,2000,,19705
Male,25yearsandover,Other registrants,2000,,2505
Male,Allages,All classes,2000,,82714
Male,Allages,Jobseekers allowance applications,2000,,56911
Male,Allages,Jobseekers benefit claims,2000,,23268
Male,Allages,Other registrants,2000,,2535
Female,Under25years,All classes,2000,,11023
Female,Under25years,Jobseekers allowance applications,2000,,7789
Female,Under25years,Jobseekers benefit claims,2000,,3088
Female,Under25years,Other registrants,2000,,146
Female,25yearsandover,All classes,2000,,51195
Female,25yearsandover,Jobseekers allowance applications,2000,,15491
Female,25yearsandover,Jobseekers benefit claims,2000,,25794
Female,25yearsandover,Other registrants,2000,,9910
Female,Allages,All classes,2000,,62218
Female,Allages,Jobseekers allowance applications,2000,,23280
Female,Allages,Jobseekers benefit claims,2000,,28882
Female,Allages,Other registrants,2000,,10056
Both,Under25years,All classes,2000,,22696
Both,Under25years,Jobseekers allowance applications,2000,,16458
Both,Under25years,Jobseekers benefit claims,2000,,6059
Both,Under25years,Other registrants,2000,,179
Both,25yearsandover,All classes,2000,,116493
Both,25yearsandover,Jobseekers allowance applications,2000,,60379
Both,25yearsandover,Jobseekers benefit claims,2000,,44120
Both,25yearsandover,Other registrants,2000,,11994
Both,Allages,All classes,2000,,139189
Both,Allages,Jobseekers allowance applications,2000,,76837
Both,Allages,Jobseekers benefit claims,2000,,50179
Both,Allages,Other registrants,2000,,12173
Male,Under25years,All classes,2000,,12524
Male,Under25years,Jobseekers allowance applications,2000,,9229
Male,Under25years,Jobseekers benefit claims,2000,,3262
Male,Under25years,Other registrants,2000,,33
Male,25yearsandover,All classes,2000,,67513
Male,25yearsandover,Jobseekers allowance applications,2000,,45645
Male,25yearsandover,Jobseekers benefit claims,2000,,19428
Male,25yearsandover,Other registrants,2000,,2440
Male,Allages,All classes,2000,,80037
Male,Allages,Jobseekers allowance applications,2000,,54874
Male,Allages,Jobseekers benefit claims,2000,,22690
Male,Allages,Other registrants,2000,,2473
Female,Under25years,All classes,2000,,10172
Female,Under25years,Jobseekers allowance applications,2000,,7229
Female,Under25years,Jobseekers benefit claims,2000,,2797
Female,Under25years,Other registrants,2000,,146
Female,25yearsandover,All classes,2000,,48980
Female,25yearsandover,Jobseekers allowance applications,2000,,14734
Female,25yearsandover,Jobseekers benefit claims,2000,,24692
Female,25yearsandover,Other registrants,2000,,9554
Female,Allages,All classes,2000,,59152
Female,Allages,Jobseekers allowance applications,2000,,21963
Female,Allages,Jobseekers benefit claims,2000,,27489
Female,Allages,Other registrants,2000,,9700
Both,Under25years,All classes,2000,,22037
Both,Under25years,Jobseekers allowance applications,2000,,15999
Both,Under25years,Jobseekers benefit claims,2000,,5874
Both,Under25years,Other registrants,2000,,164
Both,25yearsandover,All classes,2000,,114925
Both,25yearsandover,Jobseekers allowance applications,2000,,59212
Both,25yearsandover,Jobseekers benefit claims,2000,,43786
Both,25yearsandover,Other registrants,2000,,11927
Both,Allages,All classes,2000,,136962
Both,Allages,Jobseekers allowance applications,2000,,75211
Both,Allages,Jobseekers benefit claims,2000,,49660
Both,Allages,Other registrants,2000,,12091
Male,Under25years,All classes,2000,,12362
Male,Under25years,Jobseekers allowance applications,2000,,9146
Male,Under25years,Jobseekers benefit claims,2000,,3184
Male,Under25years,Other registrants,2000,,32
Male,25yearsandover,All classes,2000,,66946
Male,25yearsandover,Jobseekers allowance applications,2000,,44949
Male,25yearsandover,Jobseekers benefit claims,2000,,19571
Male,25yearsandover,Other registrants,2000,,2426
Male,Allages,All classes,2000,,79308
Male,Allages,Jobseekers allowance applications,2000,,54095
Male,Allages,Jobseekers benefit claims,2000,,22755
Male,Allages,Other registrants,2000,,2458
Female,Under25years,All classes,2000,,9675
Female,Under25years,Jobseekers allowance applications,2000,,6853
Female,Under25years,Jobseekers benefit claims,2000,,2690
Female,Under25years,Other registrants,2000,,132
Female,25yearsandover,All classes,2000,,47979
Female,25yearsandover,Jobseekers allowance applications,2000,,14263
Female,25yearsandover,Jobseekers benefit claims,2000,,24215
Female,25yearsandover,Other registrants,2000,,9501
Female,Allages,All classes,2000,,57654
Female,Allages,Jobseekers allowance applications,2000,,21116
Female,Allages,Jobseekers benefit claims,2000,,26905
Female,Allages,Other registrants,2000,,9633
Both,Under25years,All classes,2000,,22444
Both,Under25years,Jobseekers allowance applications,2000,,16023
Both,Under25years,Jobseekers benefit claims,2000,,6256
Both,Under25years,Other registrants,2000,,165
Both,25yearsandover,All classes,2000,,119142
Both,25yearsandover,Jobseekers allowance applications,2000,,59508
Both,25yearsandover,Jobseekers benefit claims,2000,,47523
Both,25yearsandover,Other registrants,2000,,12111
Both,Allages,All classes,2000,,141586
Both,Allages,Jobseekers allowance applications,2000,,75531
Both,Allages,Jobseekers benefit claims,2000,,53779
Both,Allages,Other registrants,2000,,12276
Male,Under25years,All classes,2000,,12901
Male,Under25years,Jobseekers allowance applications,2000,,9320
Male,Under25years,Jobseekers benefit claims,2000,,3546
Male,Under25years,Other registrants,2000,,35
Male,25yearsandover,All classes,2000,,69116
Male,25yearsandover,Jobseekers allowance applications,2000,,45299
Male,25yearsandover,Jobseekers benefit claims,2000,,21375
Male,25yearsandover,Other registrants,2000,,2442
Male,Allages,All classes,2000,,82017
Male,Allages,Jobseekers allowance applications,2000,,54619
Male,Allages,Jobseekers benefit claims,2000,,24921
Male,Allages,Other registrants,2000,,2477
Female,Under25years,All classes,2000,,9543
Female,Under25years,Jobseekers allowance applications,2000,,6703
Female,Under25years,Jobseekers benefit claims,2000,,2710
Female,Under25years,Other registrants,2000,,130
Female,25yearsandover,All classes,2000,,50026
Female,25yearsandover,Jobseekers allowance applications,2000,,14209
Female,25yearsandover,Jobseekers benefit claims,2000,,26148
Female,25yearsandover,Other registrants,2000,,9669
Female,Allages,All classes,2000,,59569
Female,Allages,Jobseekers allowance applications,2000,,20912
Female,Allages,Jobseekers benefit claims,2000,,28858
Female,Allages,Other registrants,2000,,9799
Both,Under25years,All classes,2001,,23569
Both,Under25years,Jobseekers allowance applications,2001,,16314
Both,Under25years,Jobseekers benefit claims,2001,,7089
Both,Under25years,Other registrants,2001,,166
Both,25yearsandover,All classes,2001,,118502
Both,25yearsandover,Jobseekers allowance applications,2001,,59331
Both,25yearsandover,Jobseekers benefit claims,2001,,47589
Both,25yearsandover,Other registrants,2001,,11582
Both,Allages,All classes,2001,,142071
Both,Allages,Jobseekers allowance applications,2001,,75645
Both,Allages,Jobseekers benefit claims,2001,,54678
Both,Allages,Other registrants,2001,,11748
Male,Under25years,All classes,2001,,13565
Male,Under25years,Jobseekers allowance applications,2001,,9437
Male,Under25years,Jobseekers benefit claims,2001,,4097
Male,Under25years,Other registrants,2001,,31
Male,25yearsandover,All classes,2001,,69695
Male,25yearsandover,Jobseekers allowance applications,2001,,45207
Male,25yearsandover,Jobseekers benefit claims,2001,,22133
Male,25yearsandover,Other registrants,2001,,2355
Male,Allages,All classes,2001,,83260
Male,Allages,Jobseekers allowance applications,2001,,54644
Male,Allages,Jobseekers benefit claims,2001,,26230
Male,Allages,Other registrants,2001,,2386
Female,Under25years,All classes,2001,,10004
Female,Under25years,Jobseekers allowance applications,2001,,6877
Female,Under25years,Jobseekers benefit claims,2001,,2992
Female,Under25years,Other registrants,2001,,135
Female,25yearsandover,All classes,2001,,48807
Female,25yearsandover,Jobseekers allowance applications,2001,,14124
Female,25yearsandover,Jobseekers benefit claims,2001,,25456
Female,25yearsandover,Other registrants,2001,,9227
Female,Allages,All classes,2001,,58811
Female,Allages,Jobseekers allowance applications,2001,,21001
Female,Allages,Jobseekers benefit claims,2001,,28448
Female,Allages,Other registrants,2001,,9362
Both,Under25years,All classes,2001,,23239
Both,Under25years,Jobseekers allowance applications,2001,,15866
Both,Under25years,Jobseekers benefit claims,2001,,7207
Both,Under25years,Other registrants,2001,,166
Both,25yearsandover,All classes,2001,,116276
Both,25yearsandover,Jobseekers allowance applications,2001,,57546
Both,25yearsandover,Jobseekers benefit claims,2001,,47480
Both,25yearsandover,Other registrants,2001,,11250
Both,Allages,All classes,2001,,139515
Both,Allages,Jobseekers allowance applications,2001,,73412
Both,Allages,Jobseekers benefit claims,2001,,54687
Both,Allages,Other registrants,2001,,11416
Male,Under25years,All classes,2001,,13267
Male,Under25years,Jobseekers allowance applications,2001,,9121
Male,Under25years,Jobseekers benefit claims,2001,,4119
Male,Under25years,Other registrants,2001,,27
Male,25yearsandover,All classes,2001,,67905
Male,25yearsandover,Jobseekers allowance applications,2001,,43855
Male,25yearsandover,Jobseekers benefit claims,2001,,21737
Male,25yearsandover,Other registrants,2001,,2313
Male,Allages,All classes,2001,,81172
Male,Allages,Jobseekers allowance applications,2001,,52976
Male,Allages,Jobseekers benefit claims,2001,,25856
Male,Allages,Other registrants,2001,,2340
Female,Under25years,All classes,2001,,9972
Female,Under25years,Jobseekers allowance applications,2001,,6745
Female,Under25years,Jobseekers benefit claims,2001,,3088
Female,Under25years,Other registrants,2001,,139
Female,25yearsandover,All classes,2001,,48371
Female,25yearsandover,Jobseekers allowance applications,2001,,13691
Female,25yearsandover,Jobseekers benefit claims,2001,,25743
Female,25yearsandover,Other registrants,2001,,8937
Female,Allages,All classes,2001,,58343
Female,Allages,Jobseekers allowance applications,2001,,20436
Female,Allages,Jobseekers benefit claims,2001,,28831
Female,Allages,Other registrants,2001,,9076
Both,Under25years,All classes,2001,,22473
Both,Under25years,Jobseekers allowance applications,2001,,15199
Both,Under25years,Jobseekers benefit claims,2001,,7104
Both,Under25years,Other registrants,2001,,170
Both,25yearsandover,All classes,2001,,113412
Both,25yearsandover,Jobseekers allowance applications,2001,,56086
Both,25yearsandover,Jobseekers benefit claims,2001,,46417
Both,25yearsandover,Other registrants,2001,,10909
Both,Allages,All classes,2001,,135885
Both,Allages,Jobseekers allowance applications,2001,,71285
Both,Allages,Jobseekers benefit claims,2001,,53521
Both,Allages,Other registrants,2001,,11079
Male,Under25years,All classes,2001,,12922
Male,Under25years,Jobseekers allowance applications,2001,,8806
Male,Under25years,Jobseekers benefit claims,2001,,4086
Male,Under25years,Other registrants,2001,,30
Male,25yearsandover,All classes,2001,,67021
Male,25yearsandover,Jobseekers allowance applications,2001,,42877
Male,25yearsandover,Jobseekers benefit claims,2001,,21908
Male,25yearsandover,Other registrants,2001,,2236
Male,Allages,All classes,2001,,79943
Male,Allages,Jobseekers allowance applications,2001,,51683
Male,Allages,Jobseekers benefit claims,2001,,25994
Male,Allages,Other registrants,2001,,2266
Female,Under25years,All classes,2001,,9551
Female,Under25years,Jobseekers allowance applications,2001,,6393
Female,Under25years,Jobseekers benefit claims,2001,,3018
Female,Under25years,Other registrants,2001,,140
Female,25yearsandover,All classes,2001,,46391
Female,25yearsandover,Jobseekers allowance applications,2001,,13209
Female,25yearsandover,Jobseekers benefit claims,2001,,24509
Female,25yearsandover,Other registrants,2001,,8673
Female,Allages,All classes,2001,,55942
Female,Allages,Jobseekers allowance applications,2001,,19602
Female,Allages,Jobseekers benefit claims,2001,,27527
Female,Allages,Other registrants,2001,,8813
Both,Under25years,All classes,2001,,22590
Both,Under25years,Jobseekers allowance applications,2001,,15208
Both,Under25years,Jobseekers benefit claims,2001,,7222
Both,Under25years,Other registrants,2001,,160
Both,25yearsandover,All classes,2001,,113971
Both,25yearsandover,Jobseekers allowance applications,2001,,55693
Both,25yearsandover,Jobseekers benefit claims,2001,,47232
Both,25yearsandover,Other registrants,2001,,11046
Both,Allages,All classes,2001,,136561
Both,Allages,Jobseekers allowance applications,2001,,70901
Both,Allages,Jobseekers benefit claims,2001,,54454
Both,Allages,Other registrants,2001,,11206
Male,Under25years,All classes,2001,,13010
Male,Under25years,Jobseekers allowance applications,2001,,8876
Male,Under25years,Jobseekers benefit claims,2001,,4104
Male,Under25years,Other registrants,2001,,30
Male,25yearsandover,All classes,2001,,67094
Male,25yearsandover,Jobseekers allowance applications,2001,,42573
Male,25yearsandover,Jobseekers benefit claims,2001,,22239
Male,25yearsandover,Other registrants,2001,,2282
Male,Allages,All classes,2001,,80104
Male,Allages,Jobseekers allowance applications,2001,,51449
Male,Allages,Jobseekers benefit claims,2001,,26343
Male,Allages,Other registrants,2001,,2312
Female,Under25years,All classes,2001,,9580
Female,Under25years,Jobseekers allowance applications,2001,,6332
Female,Under25years,Jobseekers benefit claims,2001,,3118
Female,Under25years,Other registrants,2001,,130
Female,25yearsandover,All classes,2001,,46877
Female,25yearsandover,Jobseekers allowance applications,2001,,13120
Female,25yearsandover,Jobseekers benefit claims,2001,,24993
Female,25yearsandover,Other registrants,2001,,8764
Female,Allages,All classes,2001,,56457
Female,Allages,Jobseekers allowance applications,2001,,19452
Female,Allages,Jobseekers benefit claims,2001,,28111
Female,Allages,Other registrants,2001,,8894
Both,Under25years,All classes,2001,,22303
Both,Under25years,Jobseekers allowance applications,2001,,15078
Both,Under25years,Jobseekers benefit claims,2001,,7063
Both,Under25years,Other registrants,2001,,162
Both,25yearsandover,All classes,2001,,111388
Both,25yearsandover,Jobseekers allowance applications,2001,,55013
